Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU
1,"Juri, Master of the Revue","Juri, Master of the Revue",March of the Machine: Multiverse Legends,46,MUL,Normal,Near Mint,English,Uncommon,491845,7094455
1,"Kiora, Sovereign of the Deep","Kiora, Sovereign of the Deep",March of the Machine: The Aftermath,35,MAT,Foil,Near Mint,English,Mythic,495599,7139297
1,Rebuild the City,Rebuild the City,March of the Machine: The Aftermath,43,MAT,Foil,Near Mint,English,Rare,495626,7141082
1,Cosmic Rebirth,Cosmic Rebirth,March of the Machine: The Aftermath,28,MAT,Normal,Near Mint,English,Uncommon,495632,7141557
1,"Rocco, Street Chef (Foil Etched)","Rocco, Street Chef",March of the Machine: The Aftermath,144,MAT,Foil,Near Mint,English,Rare,495865,7149331
1,Campus Renovation,Campus Renovation,March of the Machine: The Aftermath,27,MAT,Foil,Near Mint,English,Uncommon,495622,7140762
1,"Niv-Mizzet, Supreme (Showcase)","Niv-Mizzet, Supreme",March of the Machine: The Aftermath,90,MAT,Foil,Near Mint,English,Rare,495761,7145901
1,"Jolrael, Voice of Zhalfir (Extended Art)","Jolrael, Voice of Zhalfir",March of the Machine: The Aftermath,168,MAT,Foil,Near Mint,English,Rare,495574,7138682
2,"Rona, Sheoldred's Faithful","Rona, Sheoldred's Faithful",March of the Machine: Multiverse Legends,58,MUL,Normal,Near Mint,English,Uncommon,491828,7093335
2,"Aegar, the Freezing Flame","Aegar, the Freezing Flame",March of the Machine: Multiverse Legends,31,MUL,Normal,Near Mint,English,Uncommon,491822,7092935
1,Teysa Karlov,Teysa Karlov,March of the Machine: Multiverse Legends,61,MUL,Normal,Near Mint,English,Rare,491825,7093135
2,"Firja, Judge of Valor","Firja, Judge of Valor",March of the Machine: Multiverse Legends,40,MUL,Normal,Near Mint,English,Uncommon,491421,7073710
1,"Judith, the Scourge Diva","Judith, the Scourge Diva",March of the Machine: Multiverse Legends,45,MUL,Normal,Near Mint,English,Rare,491848,7094615
1,Xira Arien,Xira Arien,Dominaria Remastered,205,DMR,Normal,Near Mint,English,Rare,457522,6806161
1,Night // Day,Night,Dominaria Remastered,214,DMR,Normal,Near Mint,English,Uncommon,457604,6808596
1,Pink Horror,Pink Horror,"Universes Beyond: Warhammer 40,000",136,40K,Normal,Near Mint,English,Rare,286145,5816727
1,Tzaangor Shaman,Tzaangor Shaman,"Universes Beyond: Warhammer 40,000",146,40K,Normal,Near Mint,English,Rare,286170,5817852
1,Mutalith Vortex Beast,Mutalith Vortex Beast,"Universes Beyond: Warhammer 40,000",134,40K,Normal,Near Mint,English,Rare,286172,5817942
1,Lucius the Eternal,Lucius the Eternal,"Universes Beyond: Warhammer 40,000",130,40K,Normal,Near Mint,English,Rare,286173,5817987
1,Helbrute,Helbrute,"Universes Beyond: Warhammer 40,000",125,40K,Normal,Near Mint,English,Rare,286171,5817897
1,"Raff, Weatherlight Stalwart","Raff, Weatherlight Stalwart",March of the Machine: Multiverse Legends,56,MUL,Normal,Near Mint,English,Uncommon,491425,7073870
1,The Lost and the Damned,The Lost and the Damned,"Universes Beyond: Warhammer 40,000",129,40K,Normal,Near Mint,English,Uncommon,286169,5817807
1,"Imoti, Celebrant of Bounty","Imoti, Celebrant of Bounty",March of the Machine: Multiverse Legends,43,MUL,Normal,Near Mint,English,Uncommon,490451,7049156
1,Deny Reality,Deny Reality,"Universes Beyond: Warhammer 40,000",223,40K,Normal,Near Mint,English,Common,286143,5816637
